id gene_short_name
ENSG00000061337.15 LZTS1
ENSG00000061455.10 PRDM6
ENSG00000061492.11 WNT8A
ENSG00000061656.9 SPAG4
ENSG00000061676.14 NCKAP1
ENSG00000061794.12 MRPS35
ENSG00000061918.12 GUCY1B3
ENSG00000061936.9 SFSWAP
ENSG00000061938.17 TNK2
ENSG00000061987.15 MON2
ENSG00000062038.13 CDH3
ENSG00000062096.14 ARSF
ENSG00000062194.15 GPBP1
ENSG00000062282.14 DGAT2
ENSG00000062370.16 ZNF112
ENSG00000062485.18 CS
ENSG00000062524.15 LTK
ENSG00000062582.13 MRPS24
ENSG00000062598.17 ELMO2
ENSG00000062650.18 WAPL
ENSG00000062716.12 VMP1
ENSG00000062725.9 APPBP2
ENSG00000062822.12 POLD1
ENSG00000063015.19 SEZ6
ENSG00000063046.17 EIF4B
ENSG00000063127.15 SLC6A16
ENSG00000063169.10 BICRA
ENSG00000063176.15 SPHK2
ENSG00000063177.12 RPL18
ENSG00000063180.8 CA11
ENSG00000063241.7 ISOC2
ENSG00000063244.12 U2AF2
ENSG00000063245.14 EPN1
ENSG00000063322.13 MED29
ENSG00000063438.16 AHRR
ENSG00000063515.2 GSC2
ENSG00000063587.13 ZNF275
ENSG00000063601.16 MTMR1
ENSG00000063660.8 GPC1
ENSG00000063761.15 ADCK1
ENSG00000063854.12 HAGH
ENSG00000063978.15 RNF4
ENSG00000064012.21 CASP8
ENSG00000064042.17 LIMCH1
ENSG00000064102.14 INTS13
ENSG00000064115.10 TM7SF3
ENSG00000064195.7 DLX3
ENSG00000064199.6 SPA17
ENSG00000064201.15 TSPAN32
ENSG00000064205.10 WISP2
ENSG00000064218.4 DMRT3
ENSG00000064225.12 ST3GAL6
ENSG00000064270.12 ATP2C2
ENSG00000064300.8 NGFR
ENSG00000064309.14 CDON
ENSG00000064313.11 TAF2
ENSG00000064393.15 HIPK2
ENSG00000064419.13 TNPO3
ENSG00000064489.22 BORCS8-MEF2B
ENSG00000064490.13 RFXANK
ENSG00000064545.14 TMEM161A
ENSG00000064547.13 LPAR2
ENSG00000064601.16 CTSA
ENSG00000064607.16 SUGP2
ENSG00000064651.13 SLC12A2
ENSG00000064652.10 SNX24
ENSG00000064655.18 EYA2
ENSG00000064666.14 CNN2
ENSG00000064687.12 ABCA7
ENSG00000064692.18 SNCAIP
ENSG00000064703.11 DDX20
ENSG00000064726.9 BTBD1
ENSG00000064763.10 FAR2
ENSG00000064787.13 BCAS1
ENSG00000064835.10 POU1F1
ENSG00000064886.13 CHI3L2
ENSG00000064932.15 SBNO2
ENSG00000064933.17 PMS1
ENSG00000064961.18 HMG20B
ENSG00000064989.12 CALCRL
ENSG00000064995.16 TAF11
ENSG00000064999.13 ANKS1A
ENSG00000065000.15 AP3D1
ENSG00000065029.14 ZNF76
ENSG00000065054.13 SLC9A3R2
ENSG00000065057.7 NTHL1
ENSG00000065060.16 UHRF1BP1
ENSG00000065135.10 GNAI3
ENSG00000065150.18 IPO5
ENSG00000065154.11 OAT
ENSG00000065183.15 WDR3
ENSG00000065243.19 PKN2
ENSG00000065268.10 WDR18
ENSG00000065308.4 TRAM2
ENSG00000065320.8 NTN1
ENSG00000065325.12 GLP2R
ENSG00000065328.16 MCM10
ENSG00000065357.19 DGKA
ENSG00000065361.14 ERBB3
ENSG00000065371.17 ROPN1
ENSG00000065413.18 ANKRD44
ENSG00000065427.14 KARS
ENSG00000065457.10 ADAT1
ENSG00000065485.19 PDIA5
ENSG00000065491.8 TBC1D22B
ENSG00000065518.7 NDUFB4
ENSG00000065526.10 SPEN
ENSG00000065534.18 MYLK
ENSG00000065548.17 ZC3H15
ENSG00000065559.14 MAP2K4
ENSG00000065600.12 TMEM206
ENSG00000065609.14 SNAP91
ENSG00000065613.13 SLK
ENSG00000065615.13 CYB5R4
ENSG00000065618.18 COL17A1
ENSG00000065621.14 GSTO2
ENSG00000065665.20 SEC61A2
ENSG00000065675.14 PRKCQ
ENSG00000065717.14 TLE2
ENSG00000065802.11 ASB1
ENSG00000065809.13 FAM107B
ENSG00000065833.8 ME1
ENSG00000065882.15 TBC1D1
ENSG00000065883.14 CDK13
ENSG00000065911.11 MTHFD2
ENSG00000065923.9 SLC9A7
ENSG00000065970.8 FOXJ2
ENSG00000065978.18 YBX1
ENSG00000065989.15 PDE4A
ENSG00000066027.11 PPP2R5A
ENSG00000066032.18 CTNNA2
ENSG00000066044.14 ELAVL1
ENSG00000066056.13 TIE1
ENSG00000066084.12 DIP2B
ENSG00000066117.14 SMARCD1
ENSG00000066135.12 KDM4A
ENSG00000066136.20 NFYC
ENSG00000066185.12 ZMYND12
ENSG00000066230.10 SLC9A3
ENSG00000066248.14 NGEF
ENSG00000066279.17 ASPM
ENSG00000066294.14 CD84
ENSG00000066322.14 ELOVL1
ENSG00000066336.11 SPI1
ENSG00000066379.14 ZNRD1
ENSG00000066382.16 MPPED2
ENSG00000066405.12 CLDN18
ENSG00000066422.4 ZBTB11
ENSG00000066427.21 ATXN3
ENSG00000066455.12 GOLGA5
ENSG00000066468.22 FGFR2
ENSG00000066557.5 LRRC40
ENSG00000066583.11 ISOC1
ENSG00000066629.16 EML1
ENSG00000066651.18 TRMT11
ENSG00000066654.13 THUMPD1
ENSG00000066697.14 MSANTD3
ENSG00000066735.14 KIF26A
ENSG00000066739.11 ATG2B
ENSG00000066777.8 ARFGEF1
ENSG00000066813.14 ACSM2B
ENSG00000066827.15 ZFAT
ENSG00000066855.15 MTFR1
ENSG00000066923.17 STAG3
ENSG00000066926.10 FECH
ENSG00000066933.15 MYO9A
ENSG00000067048.16 DDX3Y
ENSG00000067057.16 PFKP
ENSG00000067064.10 IDI1
ENSG00000067066.16 SP100
ENSG00000067082.14 KLF6
ENSG00000067113.16 PLPP1
ENSG00000067141.16 NEO1
ENSG00000067167.7 TRAM1
ENSG00000067177.14 PHKA1
ENSG00000067182.7 TNFRSF1A
ENSG00000067191.15 CACNB1
ENSG00000067208.14 EVI5
ENSG00000067221.13 STOML1
ENSG00000067225.17 PKM
ENSG00000067248.9 DHX29
ENSG00000067334.13 DNTTIP2
ENSG00000067365.14 METTL22
ENSG00000067369.13 TP53BP1
ENSG00000067445.20 TRO
ENSG00000067533.5 RRP15
ENSG00000067560.10 RHOA
ENSG00000067596.10 DHX8
ENSG00000067601.7 PMS2P4
ENSG00000067606.16 PRKCZ
ENSG00000067646.11 ZFY
ENSG00000067704.9 IARS2
ENSG00000067715.13 SYT1
ENSG00000067798.14 NAV3
ENSG00000067829.18 IDH3G
ENSG00000067836.12 ROGDI
ENSG00000067840.12 PDZD4
ENSG00000067842.17 ATP2B3
ENSG00000067900.7 ROCK1
ENSG00000067955.13 CBFB
ENSG00000067992.12 PDK3
ENSG00000068001.13 HYAL2
ENSG00000068024.16 HDAC4
ENSG00000068028.17 RASSF1
ENSG00000068078.17 FGFR3
ENSG00000068079.7 IFI35
ENSG00000068097.14 HEATR6
ENSG00000068120.14 COASY
ENSG00000068137.14 PLEKHH3
ENSG00000068305.17 MEF2A
ENSG00000068308.13 OTUD5
ENSG00000068323.16 TFE3
ENSG00000068354.15 TBC1D25
ENSG00000068366.19 ACSL4
ENSG00000068383.18 INPP5A
ENSG00000068394.10 GPKOW
ENSG00000068400.13 GRIPAP1
ENSG00000068438.14 FTSJ1
ENSG00000068489.12 PRR11
ENSG00000068615.17 REEP1
ENSG00000068650.18 ATP11A
ENSG00000068654.15 POLR1A
ENSG00000068697.6 LAPTM4A
ENSG00000068724.15 TTC7A
ENSG00000068745.14 IP6K2
ENSG00000068781.21 STON1-GTF2A1L
ENSG00000068784.12 SRBD1
ENSG00000068796.16 KIF2A
ENSG00000068831.18 RASGRP2
ENSG00000068878.14 PSME4
ENSG00000068885.14 IFT80
ENSG00000068903.19 SIRT2
ENSG00000068912.13 ERLEC1
ENSG00000068971.13 PPP2R5B
ENSG00000068976.13 PYGM
ENSG00000068985.4 PAGE1
ENSG00000069011.15 PITX1
ENSG00000069018.17 TRPC7
ENSG00000069020.18 MAST4
ENSG00000069122.18 ADGRF5
ENSG00000069188.16 SDK2
ENSG00000069206.15 ADAM7
ENSG00000069248.11 NUP133
ENSG00000069275.12 NUCKS1
ENSG00000069329.16 VPS35
ENSG00000069345.11 DNAJA2
ENSG00000069399.14 BCL3
ENSG00000069424.14 KCNAB2
ENSG00000069431.11 ABCC9
ENSG00000069482.6 GAL
ENSG00000069493.14 CLEC2D
ENSG00000069509.5 FUNDC1
ENSG00000069535.13 MAOB
ENSG00000069667.15 RORA
ENSG00000069696.6 DRD4
ENSG00000069702.10 TGFBR3
ENSG00000069712.12 KIAA1107
ENSG00000069764.9 PLA2G10
ENSG00000069812.11 HES2
ENSG00000069849.10 ATP1B3
ENSG00000069869.15 NEDD4
ENSG00000069943.9 PIGB
ENSG00000069956.11 MAPK6
ENSG00000069966.18 GNB5
ENSG00000069974.15 RAB27A
ENSG00000069998.12 HDHD5
ENSG00000070010.18 UFD1
ENSG00000070018.8 LRP6
ENSG00000070019.4 GUCY2C
ENSG00000070031.3 SCT
ENSG00000070047.11 PHRF1
ENSG00000070061.14 ELP1
ENSG00000070081.15 NUCB2
ENSG00000070087.13 PFN2
ENSG00000070159.13 PTPN3
ENSG00000070182.19 SPTB
ENSG00000070190.12 DAPP1
ENSG00000070193.4 FGF10
ENSG00000070214.15 SLC44A1
ENSG00000070269.13 TMEM260
ENSG00000070366.13 SMG6
ENSG00000070367.15 EXOC5
ENSG00000070371.15 CLTCL1
ENSG00000070388.11 FGF22
ENSG00000070404.9 FSTL3
ENSG00000070413.19 DGCR2
ENSG00000070423.17 RNF126
ENSG00000070444.14 MNT
ENSG00000070476.14 ZXDC
ENSG00000070495.14 JMJD6
ENSG00000070501.11 POLB
ENSG00000070526.14 ST6GALNAC1
ENSG00000070540.12 WIPI1
ENSG00000070601.9 FRMPD1
ENSG00000070610.14 GBA2
ENSG00000070614.14 NDST1
ENSG00000070669.16 ASNS
ENSG00000070718.11 AP3M2
ENSG00000070729.13 CNGB1
ENSG00000070731.10 ST6GALNAC2
ENSG00000070748.18 CHAT
ENSG00000070756.15 PABPC1
ENSG00000070759.16 TESK2
ENSG00000070761.7 CFAP20
ENSG00000070770.8 CSNK2A2
ENSG00000070778.12 PTPN21
ENSG00000070785.16 EIF2B3
ENSG00000070808.15 CAMK2A
ENSG00000070814.17 TCOF1
ENSG00000070831.15 CDC42
ENSG00000070882.12 OSBPL3
ENSG00000070886.11 EPHA8
ENSG00000070915.9 SLC12A3
ENSG00000070950.9 RAD18
ENSG00000070961.15 ATP2B1
ENSG00000070985.13 TRPM5
ENSG00000071051.13 NCK2
ENSG00000071054.16 MAP4K4
ENSG00000071073.12 MGAT4A
ENSG00000071082.10 RPL31
ENSG00000071127.16 WDR1
ENSG00000071189.21 SNX13
ENSG00000071203.9 MS4A12
ENSG00000071205.11 ARHGAP10
ENSG00000071242.11 RPS6KA2
ENSG00000071243.15 ING3
ENSG00000071246.10 VASH1
ENSG00000071282.11 LMCD1
ENSG00000071462.11 BUD23
ENSG00000071537.13 SEL1L
ENSG00000071539.13 TRIP13
ENSG00000071553.16 ATP6AP1
ENSG00000071564.14 TCF3
ENSG00000071575.11 TRIB2
ENSG00000071626.16 DAZAP1
ENSG00000071655.17 MBD3
ENSG00000071677.1 PRLH
ENSG00000071794.15 HLTF
ENSG00000071859.14 FAM50A
ENSG00000071889.16 FAM3A
ENSG00000071894.16 CPSF1
ENSG00000071909.18 MYO3B
ENSG00000071967.11 CYBRD1
ENSG00000071991.8 CDH19
ENSG00000071994.10 PDCD2
ENSG00000072041.16 SLC6A15
ENSG00000072042.12 RDH11
ENSG00000072062.13 PRKACA
ENSG00000072071.16 ADGRL1
ENSG00000072080.10 SPP2
ENSG00000072110.13 ACTN1
ENSG00000072121.15 ZFYVE26
ENSG00000072133.10 RPS6KA6
ENSG00000072134.15 EPN2
ENSG00000072135.12 PTPN18
ENSG00000072163.19 LIMS2
ENSG00000072182.12 ASIC4
ENSG00000072195.14 SPEG
ENSG00000072201.13 LNX1
ENSG00000072210.18 ALDH3A2
ENSG00000072274.12 TFRC
ENSG00000072310.16 SREBF1
ENSG00000072315.3 TRPC5
ENSG00000072364.12 AFF4
ENSG00000072401.14 UBE2D1
ENSG00000072415.8 MPP5
ENSG00000072422.16 RHOBTB1
ENSG00000072501.17 SMC1A
ENSG00000072506.12 HSD17B10
ENSG00000072518.20 MARK2
ENSG00000072571.19 HMMR
ENSG00000072609.17 CHFR
ENSG00000072657.8 TRHDE
ENSG00000072682.18 P4HA2
ENSG00000072694.20 FCGR2B
ENSG00000072736.18 NFATC3
ENSG00000072756.16 TRNT1
ENSG00000072778.19 ACADVL
ENSG00000072786.12 STK10
ENSG00000072803.17 FBXW11
ENSG00000072818.11 ACAP1
ENSG00000072832.14 CRMP1
ENSG00000072840.12 EVC
ENSG00000072849.10 DERL2
ENSG00000072858.10 SIDT1
ENSG00000072864.14 NDE1
ENSG00000072952.18 MRVI1
ENSG00000072954.6 TMEM38A
ENSG00000072958.8 AP1M1
ENSG00000073008.14 PVR
ENSG00000073050.11 XRCC1
ENSG00000073060.15 SCARB1
ENSG00000073067.13 CYP2W1
ENSG00000073111.13 MCM2
ENSG00000073146.15 MOV10L1
ENSG00000073150.13 PANX2
ENSG00000073169.13 SELENOO
ENSG00000073282.12 TP63
ENSG00000073331.17 ALPK1
ENSG00000073350.13 LLGL2
ENSG00000073417.14 PDE8A
ENSG00000073464.11 CLCN4
ENSG00000073536.17 NLE1
ENSG00000073578.16 SDHA
ENSG00000073584.18 SMARCE1
ENSG00000073598.5 FNDC8
ENSG00000073605.18 GSDMB
ENSG00000073614.12 KDM5A
ENSG00000073670.13 ADAM11
ENSG00000073711.10 PPP2R3A
ENSG00000073712.14 FERMT2
ENSG00000073734.8 ABCB11
ENSG00000073737.16 DHRS9
ENSG00000073754.5 CD5L
ENSG00000073756.11 PTGS2
ENSG00000073792.15 IGF2BP2
ENSG00000073803.13 MAP3K13
ENSG00000073849.14 ST6GAL1
ENSG00000073861.2 TBX21
ENSG00000073905.8 VDAC1P1
ENSG00000073910.20 FRY
ENSG00000073921.17 PICALM
ENSG00000073969.18 NSF
ENSG00000074047.21 GLI2
ENSG00000074054.17 CLASP1
ENSG00000074071.14 MRPS34
ENSG00000074181.8 NOTCH3
ENSG00000074201.8 CLNS1A
ENSG00000074211.13 PPP2R2C
ENSG00000074219.13 TEAD2
ENSG00000074266.19 EED
ENSG00000074276.10 CDHR2
ENSG00000074317.10 SNCB
ENSG00000074319.12 TSG101
ENSG00000074356.16 NCBP3
ENSG00000074370.17 ATP2A3
ENSG00000074410.13 CA12
ENSG00000074416.13 MGLL
ENSG00000074527.11 NTN4
ENSG00000074582.12 BCS1L
ENSG00000074590.13 NUAK1
ENSG00000074603.18 DPP8
ENSG00000074621.13 SLC24A1
ENSG00000074657.13 ZNF532
ENSG00000074660.15 SCARF1
ENSG00000074695.5 LMAN1
ENSG00000074696.12 HACD3
ENSG00000074706.13 IPCEF1
ENSG00000074755.14 ZZEF1
ENSG00000074771.3 NOX3
ENSG00000074800.13 ENO1
ENSG00000074803.17 SLC12A1
ENSG00000074842.7 MYDGF
ENSG00000074855.10 ANO8
ENSG00000074935.13 TUBE1
ENSG00000074964.16 ARHGEF10L
ENSG00000074966.10 TXK
ENSG00000075035.9 WSCD2
ENSG00000075043.18 KCNQ2
ENSG00000075073.14 TACR2
ENSG00000075089.9 ACTR6
ENSG00000075131.9 TIPIN
ENSG00000075142.13 SRI
ENSG00000075151.20 EIF4G3
ENSG00000075188.8 NUP37
ENSG00000075213.10 SEMA3A
ENSG00000075218.18 GTSE1
ENSG00000075223.13 SEMA3C
ENSG00000075234.16 TTC38
ENSG00000075239.13 ACAT1
ENSG00000075240.16 GRAMD4
ENSG00000075275.16 CELSR1
ENSG00000075290.7 WNT8B
ENSG00000075292.18 ZNF638
ENSG00000075303.12 SLC25A40
ENSG00000075336.11 TIMM21
ENSG00000075340.22 ADD2
ENSG00000075388.3 FGF4
ENSG00000075391.16 RASAL2
ENSG00000075399.13 VPS9D1
ENSG00000075407.18 ZNF37A
ENSG00000075413.17 MARK3
ENSG00000075415.12 SLC25A3
ENSG00000075420.12 FNDC3B
ENSG00000075426.11 FOSL2
ENSG00000075429.8 CACNG5
ENSG00000075461.5 CACNG4
ENSG00000075539.14 FRYL
ENSG00000075568.16 TMEM131
ENSG00000075618.17 FSCN1
ENSG00000075624.13 ACTB
ENSG00000075643.5 MOCOS
ENSG00000075651.15 PLD1
ENSG00000075673.11 ATP12A
ENSG00000075702.16 WDR62
ENSG00000075711.20 DLG1
ENSG00000075785.12 RAB7A
ENSG00000075790.10 BCAP29
ENSG00000075826.16 SEC31B
ENSG00000075856.11 SART3
ENSG00000075884.13 ARHGAP15
ENSG00000075886.10 TUBA3D
ENSG00000075891.21 PAX2
ENSG00000075914.12 EXOSC7
ENSG00000075945.12 KIFAP3
ENSG00000075975.15 MKRN2
ENSG00000076003.4 MCM6
ENSG00000076043.9 REXO2
ENSG00000076053.10 RBM7
ENSG00000076067.12 RBMS2
ENSG00000076108.11 BAZ2A
ENSG00000076201.14 PTPN23
ENSG00000076242.14 MLH1
ENSG00000076248.10 UNG
ENSG00000076258.9 FMO4
ENSG00000076321.10 KLHL20
ENSG00000076344.15 RGS11
ENSG00000076351.12 SLC46A1
ENSG00000076356.6 PLXNA2
ENSG00000076382.16 SPAG5
ENSG00000076513.16 ANKRD13A
ENSG00000076554.15 TPD52
ENSG00000076555.15 ACACB
ENSG00000076604.14 TRAF4
ENSG00000076641.4 PAG1
ENSG00000076650.6 GPATCH1
ENSG00000076662.9 ICAM3
ENSG00000076685.18 NT5C2
ENSG00000076706.16 MCAM
ENSG00000076716.8 GPC4
ENSG00000076770.14 MBNL3
ENSG00000076826.9 CAMSAP3
ENSG00000076864.19 RAP1GAP
ENSG00000076924.11 XAB2
ENSG00000076928.17 ARHGEF1
ENSG00000076944.15 STXBP2
ENSG00000076984.17 MAP2K7
ENSG00000077009.13 NMRK2
ENSG00000077044.10 DGKD
ENSG00000077063.10 CTTNBP2
ENSG00000077080.9 ACTL6B
ENSG00000077092.18 RARB
ENSG00000077097.15 TOP2B
ENSG00000077147.14 TM9SF3
ENSG00000077150.18 NFKB2
ENSG00000077152.9 UBE2T
ENSG00000077157.21 PPP1R12B
ENSG00000077232.17 DNAJC10
ENSG00000077235.17 GTF3C1
ENSG00000077238.13 IL4R
ENSG00000077254.14 USP33
ENSG00000077264.14 PAK3
ENSG00000077274.8 CAPN6
ENSG00000077279.18 DCX
ENSG00000077312.8 SNRPA
ENSG00000077327.15 SPAG6
ENSG00000077348.8 EXOSC5
ENSG00000077380.15 DYNC1I2
ENSG00000077420.15 APBB1IP
ENSG00000077454.15 LRCH4
ENSG00000077458.12 FAM76B
ENSG00000077463.14 SIRT6
ENSG00000077498.8 TYR
ENSG00000077514.8 POLD3
ENSG00000077522.12 ACTN2
ENSG00000077549.17 CAPZB
ENSG00000077585.13 GPR137B
ENSG00000077616.10 NAALAD2
ENSG00000077684.15 JADE1
ENSG00000077713.18 SLC25A43
ENSG00000077721.15 UBE2A
ENSG00000077782.19 FGFR1
ENSG00000077800.11 FKBP6
ENSG00000077935.16 SMC1B
ENSG00000077942.18 FBLN1
ENSG00000077943.7 ITGA8
ENSG00000077984.5 CST7
ENSG00000078018.19 MAP2
ENSG00000078043.15 PIAS2
ENSG00000078053.16 AMPH
ENSG00000078061.12 ARAF
ENSG00000078070.12 MCCC1
ENSG00000078081.7 LAMP3
ENSG00000078098.13 FAP
ENSG00000078114.18 NEBL
ENSG00000078124.11 ACER3
ENSG00000078140.13 UBE2K
ENSG00000078142.12 PIK3C3
ENSG00000078177.13 N4BP2
ENSG00000078237.6 TIGAR
ENSG00000078246.16 TULP3
ENSG00000078269.14 SYNJ2
ENSG00000078295.16 ADCY2
ENSG00000078304.19 PPP2R5C
ENSG00000078319.9 PMS2P1
ENSG00000078328.20 RBFOX1
ENSG00000078369.17 GNB1
ENSG00000078399.17 HOXA9
ENSG00000078401.6 EDN1
ENSG00000078403.16 MLLT10
ENSG00000078487.17 ZCWPW1
ENSG00000078549.14 ADCYAP1R1
ENSG00000078579.8 FGF20
ENSG00000078589.12 P2RY10
ENSG00000078596.10 ITM2A
ENSG00000078618.21 NRDC
ENSG00000078668.13 VDAC3
ENSG00000078674.17 PCM1
ENSG00000078687.17 TNRC6C
ENSG00000078699.21 CBFA2T2
ENSG00000078725.12 BRINP1
ENSG00000078747.14 ITCH
ENSG00000078795.16 PKD2L2
ENSG00000078804.12 TP53INP2
ENSG00000078808.16 SDF4
ENSG00000078814.15 MYH7B
ENSG00000078898.6 BPIFB2
ENSG00000078900.14 TP73
ENSG00000078902.15 TOLLIP
ENSG00000078967.12 UBE2D4
ENSG00000079101.16 CLUL1
ENSG00000079102.16 RUNX1T1
ENSG00000079112.9 CDH17
ENSG00000079134.11 THOC1
ENSG00000079150.17 FKBP7
ENSG00000079156.16 OSBPL6
ENSG00000079215.13 SLC1A3
ENSG00000079246.15 XRCC5
ENSG00000079257.7 LXN
ENSG00000079263.18 SP140
ENSG00000079277.19 MKNK1
ENSG00000079308.16 TNS1
ENSG00000079313.13 REXO1
ENSG00000079332.14 SAR1A
ENSG00000079335.18 CDC14A
ENSG00000079337.15 RAPGEF3
ENSG00000079385.21 CEACAM1
ENSG00000079387.13 SENP1
ENSG00000079393.20 DUSP13
ENSG00000079432.7 CIC
ENSG00000079435.9 LIPE
ENSG00000079459.12 FDFT1
ENSG00000079462.7 PAFAH1B3
ENSG00000079482.12 OPHN1
ENSG00000079557.4 AFM
ENSG00000079616.12 KIF22
ENSG00000079689.13 SCGN
ENSG00000079691.17 CARMIL1
ENSG00000079739.15 PGM1
ENSG00000079785.14 DDX1
ENSG00000079805.16 DNM2
ENSG00000079819.18 EPB41L2
ENSG00000079841.18 RIMS1
ENSG00000079931.14 MOXD1
ENSG00000079950.13 STX7
ENSG00000079974.17 RABL2B
ENSG00000079999.13 KEAP1
ENSG00000080007.7 DDX43
ENSG00000080031.9 PTPRH
ENSG00000080166.15 DCT
ENSG00000080189.14 SLC35C2
ENSG00000080200.9 CRYBG3
ENSG00000080224.17 EPHA6
ENSG00000080293.9 SCTR
ENSG00000080298.15 RFX3
ENSG00000080345.17 RIF1
ENSG00000080371.5 RAB21
ENSG00000080493.15 SLC4A4
ENSG00000080503.22 SMARCA2
ENSG00000080511.3 RDH8
ENSG00000080546.13 SESN1
ENSG00000080561.13 MID2
ENSG00000080572.12 PIH1D3
ENSG00000080573.6 COL5A3
ENSG00000080603.16 SRCAP
ENSG00000080608.9 PUM3
ENSG00000080618.13 CPB2
ENSG00000080644.15 CHRNA3
ENSG00000080709.14 KCNN2
ENSG00000080802.18 CNOT4
ENSG00000080815.18 PSEN1
ENSG00000080819.6 CPOX
ENSG00000080822.16 CLDND1
ENSG00000080823.22 MOK
ENSG00000080824.18 HSP90AA1
ENSG00000080839.11 RBL1
ENSG00000080845.17 DLGAP4
ENSG00000080854.14 IGSF9B
ENSG00000080910.11 CFHR2
ENSG00000080947.14 CROCCP3
ENSG00000080986.12 NDC80
ENSG00000081014.10 AP4E1
ENSG00000081019.13 RSBN1
ENSG00000081026.18 MAGI3
ENSG00000081041.8 CXCL2
ENSG00000081051.7 AFP
ENSG00000081052.11 COL4A4
ENSG00000081059.19 TCF7
ENSG00000081087.14 OSTM1
ENSG00000081138.13 CDH7
ENSG00000081148.11 IMPG2
ENSG00000081154.11 PCNP
ENSG00000081177.18 EXD2
ENSG00000081181.7 ARG2
ENSG00000081189.15 MEF2C
ENSG00000081237.18 PTPRC
ENSG00000081248.10 CACNA1S
ENSG00000081277.12 PKP1
ENSG00000081307.12 UBA5
ENSG00000081320.10 STK17B
ENSG00000081377.16 CDC14B
ENSG00000081386.12 ZNF510
ENSG00000081479.12 LRP2
ENSG00000081665.13 ZNF506
ENSG00000081692.12 JMJD4
ENSG00000081721.11 DUSP12
ENSG00000081760.16 AACS
ENSG00000081791.8 KIAA0141
ENSG00000081800.8 SLC13A1
ENSG00000081803.15 CADPS2
ENSG00000081818.3 PCDHB4
ENSG00000081842.17 PCDHA6
ENSG00000081853.14 PCDHGA2
ENSG00000081870.11 HSPB11
ENSG00000081913.13 PHLPP1
ENSG00000081923.11 ATP8B1
ENSG00000081985.10 IL12RB2
ENSG00000082014.16 SMARCD3
ENSG00000082068.8 WDR70
ENSG00000082074.15 FYB1
ENSG00000082126.17 MPP4
ENSG00000082146.12 STRADB
ENSG00000082153.17 BZW1
ENSG00000082175.14 PGR
ENSG00000082196.20 C1QTNF3
ENSG00000082212.12 ME2
ENSG00000082213.17 C5orf22
ENSG00000082258.12 CCNT2
ENSG00000082269.16 FAM135A
ENSG00000082293.12 COL19A1
ENSG00000082397.17 EPB41L3
ENSG00000082438.15 COBLL1
ENSG00000082458.11 DLG3
ENSG00000082482.13 KCNK2
ENSG00000082497.11 SERTAD4
ENSG00000082512.14 TRAF5
ENSG00000082515.17 MRPL22
ENSG00000082516.8 GEMIN5
ENSG00000082556.10 OPRK1
ENSG00000082641.15 NFE2L1
ENSG00000082684.14 SEMA5B
ENSG00000082701.14 GSK3B
ENSG00000082781.11 ITGB5
ENSG00000082805.19 ERC1
ENSG00000082898.16 XPO1
ENSG00000082929.8 LINC01587
ENSG00000082996.19 RNF13
ENSG00000083067.22 TRPM3
ENSG00000083093.9 PALB2
ENSG00000083097.14 DOPEY1
ENSG00000083099.10 LYRM2
ENSG00000083123.14 BCKDHB
ENSG00000083168.9 KAT6A
ENSG00000083223.17 ZCCHC6
ENSG00000083290.19 ULK2
ENSG00000083307.10 GRHL2
ENSG00000083312.17 TNPO1
ENSG00000083444.16 PLOD1
ENSG00000083454.21 P2RX5
ENSG00000083457.11 ITGAE
ENSG00000083520.14 DIS3
ENSG00000083535.15 PIBF1
ENSG00000083544.13 TDRD3
ENSG00000083622.8 AC000061.1
ENSG00000083635.7 NUFIP1
ENSG00000083642.18 PDS5B
ENSG00000083720.12 OXCT1
ENSG00000083750.12 RRAGB
ENSG00000083782.7 EPYC
ENSG00000083799.17 CYLD
ENSG00000083807.9 SLC27A5
ENSG00000083812.11 ZNF324
ENSG00000083814.13 ZNF671
ENSG00000083817.8 ZNF416
ENSG00000083828.15 ZNF586
ENSG00000083838.15 ZNF446
ENSG00000083844.10 ZNF264
ENSG00000083845.8 RPS5
ENSG00000083857.13 FAT1
ENSG00000083896.12 YTHDC1
ENSG00000083937.8 CHMP2B
ENSG00000084070.11 SMAP2
ENSG00000084072.16 PPIE
ENSG00000084073.8 ZMPSTE24
ENSG00000084090.13 STARD7
ENSG00000084092.6 NOA1
ENSG00000084093.16 REST
ENSG00000084110.10 HAL
ENSG00000084112.14 SSH1
ENSG00000084207.15 GSTP1
ENSG00000084234.16 APLP2
ENSG00000084444.13 FAM234B
ENSG00000084453.16 SLCO1A2
ENSG00000084463.7 WBP11
ENSG00000084623.11 EIF3I
ENSG00000084628.9 NKAIN1
ENSG00000084636.17 COL16A1
ENSG00000084652.15 TXLNA
ENSG00000084674.14 APOB
ENSG00000084676.15 NCOA1
ENSG00000084693.15 AGBL5
ENSG00000084710.13 EFR3B
ENSG00000084731.14 KIF3C
ENSG00000084733.10 RAB10
ENSG00000084734.8 GCKR
ENSG00000084754.10 HADHA
ENSG00000084764.10 MAPRE3
ENSG00000084774.13 CAD
ENSG00000085063.14 CD59
ENSG00000085117.11 CD82
ENSG00000085185.15 BCORL1
ENSG00000085224.21 ATRX
ENSG00000085231.13 AK6
ENSG00000085265.10 FCN1
ENSG00000085274.15 MYNN
ENSG00000085276.17 MECOM
ENSG00000085365.17 SCAMP1
ENSG00000085377.13 PREP
